YEAR,SEASONCODE,SEASONNAME,HSEASONNAME,SAMPLE,SAMPLENAME,HSAMPLENAME,STATE,STATENAME,SHORTSTATE,HSTATENAME,ROCODE,RONAME,HRONAME,SROCODE,SRONAME,HSRONAME,DISTRICT,DISTRICTNAME,HDISTRICTNAME,SELORDER,EXPT,CROPCODE,CROPNAME,HCROPNAME
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,1,2,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,2,1,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,2,2,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,3,1,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,3,2,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,1,1,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,1,2,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,9,RAJNANDGAON,राजनंदगांव,2,1,111,PADDY_UI,धान-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,9,RAJNANDGAON,राजनंदगांव,2,2,111,PADDY_UI,धान-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,9,RAJNANDGAON,राजनंदगांव,2,1,135,PADDY_ HY_IR,धान-उ.ऊ./सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,9,RAJNANDGAON,राजनंदगांव,2,2,135,PADDY_ HY_IR,धान-उ.ऊ./सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,9,RAJNANDGAON,राजनंदगांव,2,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,9,RAJNANDGAON,राजनंदगांव,2,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,2,1,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,2,2,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2212,BILASPUR,बिलासपुर,5,KORBA,कोरबा,1,1,111,PADDY_UI,धान-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2212,BILASPUR,बिलासपुर,5,KORBA,कोरबा,1,2,111,PADDY_UI,धान-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2212,BILASPUR,बिलासपुर,5,KORBA,कोरबा,2,1,111,PADDY_UI,धान-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2212,BILASPUR,बिलासपुर,5,KORBA,कोरबा,2,2,111,PADDY_UI,धान-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,14,KANKER,कांकेर,1,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,14,KANKER,कांकेर,1,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,14,KANKER,कांकेर,1,1,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,14,KANKER,कांकेर,1,2,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,14,KANKER,कांकेर,2,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,14,KANKER,कांकेर,2,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,14,KANKER,कांकेर,2,1,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,14,KANKER,कांकेर,2,2,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,15,BASTER,बस्तर,1,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,15,BASTER,बस्तर,1,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,15,BASTER,बस्तर,1,1,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,15,BASTER,बस्तर,1,2,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,15,BASTER,बस्तर,2,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,15,BASTER,बस्तर,2,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,15,BASTER,बस्तर,2,1,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,15,BASTER,बस्तर,2,2,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,16,DANTEWARA,दंतेवाड़ा,1,1,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,16,DANTEWARA,दंतेवाड़ा,1,2,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,16,DANTEWARA,दंतेवाड़ा,2,1,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,16,DANTEWARA,दंतेवाड़ा,2,2,2800,KODOKUTKI,कोदो कुटकी
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,20,KONDAN GAON,कोंडागांव,1,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,20,KONDAN GAON,कोंडागांव,1,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,20,KONDAN GAON,कोंडागांव,2,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,20,KONDAN GAON,कोंडागांव,2,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,22,GARIYABAND,गरियाबंद ,1,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,22,GARIYABAND,गरियाबंद ,1,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,22,GARIYABAND,गरियाबंद ,2,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,22,GARIYABAND,गरियाबंद ,2,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,21,BALODA BAZAR,बलोदा बाज़ार,1,1,111,PADDY_UI,धान-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,21,BALODA BAZAR,बलोदा बाज़ार,1,2,111,PADDY_UI,धान-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,21,BALODA BAZAR,बलोदा बाज़ार,1,1,135,PADDY_ HY_IR,धान-उ.ऊ./सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,21,BALODA BAZAR,बलोदा बाज़ार,1,2,135,PADDY_ HY_IR,धान-उ.ऊ./सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,27,BALRAMPUR,बलरामपुर,1,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,27,BALRAMPUR,बलरामपुर,1,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,27,BALRAMPUR,बलरामपुर,2,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,27,BALRAMPUR,बलरामपुर,2,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,21,BALODA BAZAR,बलोदा बाज़ार,2,1,111,PADDY_UI,धान-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,21,BALODA BAZAR,बलोदा बाज़ार,2,2,111,PADDY_UI,धान-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,21,BALODA BAZAR,बलोदा बाज़ार,2,1,135,PADDY_ HY_IR,धान-उ.ऊ./सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,21,BALODA BAZAR,बलोदा बाज़ार,2,2,135,PADDY_ HY_IR,धान-उ.ऊ./सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,27,BALRAMPUR,बलरामपुर,3,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,27,BALRAMPUR,बलरामपुर,3,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,1,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,1,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,2,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,2,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,1,1,135,PADDY_ HY_IR,धान-उ.ऊ./सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,1,2,135,PADDY_ HY_IR,धान-उ.ऊ./सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,2,1,135,PADDY_ HY_IR,धान-उ.ऊ./सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2213,DURG,दुर्ग,23,BEMETARA,बेमेतारा ,2,2,135,PADDY_ HY_IR,धान-उ.ऊ./सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,1,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,1,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,1,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,1,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,2,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,2,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,2,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,26,SURAJPUR,सूरजपुर,2,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,27,BALRAMPUR,बलरामपुर,1,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,27,BALRAMPUR,बलरामपुर,1,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,27,BALRAMPUR,बलरामपुर,2,1,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2211,AMBIKAPUR,अंबिकापुर,27,BALRAMPUR,बलरामपुर,2,2,600,MAIZE,मक्का
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,22,CHATTISGARH,CG,छत्तीसगढ़,221,RAIPUR,रायपुर,2210,RAIPUR,रायपुर,19,SUKMA,सुकमा,1,1,2800,KODOKUTKI,कोदो कुटकी
